Timestamp_Unix,Signal_mV,Intent_Label,Label_Class
1771058886.669103146,513.518188,REST,0
1771058886.673144102,513.081420,REST,0
1771058886.677258015,511.778503,REST,0
1771058886.681336164,509.874420,REST,0
1771058886.685446978,507.772949,REST,0
1771058886.689560175,505.968505,REST,0
1771058886.689614058,504.740478,REST,0
1771058886.694195986,503.987335,REST,0
1771058886.698140860,503.403411,REST,0
1771058886.702129841,502.785797,REST,0
1771058886.705986023,502.225341,REST,0
1771058886.710467100,502.045379,REST,0
1771058886.714397907,502.510742,REST,0
1771058886.718327999,503.596160,REST,0
1771058886.722902060,505.064270,REST,0
1771058886.726812840,506.663635,REST,0
1771058886.730751991,508.197418,REST,0
1771058886.734653950,509.508056,REST,0
1771058886.739130020,510.434387,REST,0
1771058886.742967129,510.781677,REST,0
1771058886.746840000,510.407470,REST,0
1771058886.751358986,509.343017,REST,0
1771058886.755264997,507.779052,REST,0
1771058886.759164810,505.962158,REST,0
1771058886.763300180,504.109680,REST,0
1771058886.767356873,502.346374,REST,0
1771058886.771404028,500.688079,REST,0
1771058886.775503159,499.119262,REST,0
1771058886.775549889,497.700866,REST,0
1771058886.780097008,496.587707,REST,0
1771058886.783999920,495.929260,REST,0
1771058886.787929058,495.767395,REST,0
1771058886.792514086,496.001556,REST,0
1771058886.796450138,496.408569,REST,0
1771058886.800381899,496.741790,REST,0
1771058886.804641008,496.868927,REST,0
1771058886.808494091,496.829895,REST,0
1771058886.812353134,496.822418,REST,0
1771058886.816943169,497.155578,REST,0
1771058886.820874929,498.107055,REST,0
1771058886.824830055,499.749450,REST,0
1771058886.828788042,501.926666,REST,0
1771058886.833339930,504.353576,REST,0
1771058886.837248087,506.689422,REST,0
1771058886.841106892,508.571502,REST,0
1771058886.845140934,509.675659,REST,0
1771058886.849282026,509.798095,REST,0
1771058886.853348017,508.935363,REST,0
1771058886.857439041,507.325103,REST,0
1771058886.861563921,505.376220,REST,0
1771058886.861617804,503.497955,REST,0
1771058886.866194963,501.964630,REST,0
1771058886.870101929,500.896942,REST,0
1771058886.873970032,500.271911,REST,0
1771058886.878457069,499.920745,REST,0
1771058886.882351160,499.579528,REST,0
1771058886.886253119,498.973876,REST,0
1771058886.890219927,497.862823,REST,0
1771058886.894828081,496.073547,REST,0
1771058886.898782015,493.552001,REST,0
1771058886.902745008,490.390197,REST,0
1771058886.906605005,486.843017,REST,0
1771058886.911098003,483.359436,REST,0
1771058886.914963961,480.535644,REST,0
1771058886.918864965,478.934478,REST,0
1771058886.923429966,478.890411,REST,0
1771058886.927260876,480.452056,REST,0
1771058886.931205034,483.456939,REST,0
1771058886.935299158,487.607513,REST,0
1771058886.939323902,492.505249,REST,0
1771058886.943409920,497.681610,REST,0
1771058886.947489023,502.656219,REST,0
1771058886.947530985,507.027160,REST,0
1771058886.952111006,510.533355,REST,0
1771058886.956057072,513.044799,REST,0
1771058886.959968090,514.529541,REST,0
1771058886.964575052,515.043090,REST,0
1771058886.968482018,514.715209,REST,0
1771058886.972407103,513.730224,REST,0
1771058886.976267099,512.311645,REST,0
1771058886.980762005,510.691253,REST,0
1771058886.984627962,509.088867,REST,0
1771058886.988559961,507.683258,REST,0
1771058886.993160009,506.540161,REST,0
1771058886.997117996,505.596832,REST,0
1771058887.001079082,504.767150,REST,0
1771058887.005047083,504.029724,REST,0
1771058887.009537935,503.416564,REST,0
1771058887.013386011,502.989715,REST,0
1771058887.017189980,502.839996,REST,0
1771058887.021308899,503.051971,REST,0
1771058887.025387049,503.613677,REST,0
1771058887.029457808,504.322875,REST,0
1771058887.033514977,504.781372,REST,0
1771058887.033581972,504.550109,REST,0
1771058887.038167953,503.383911,REST,0
1771058887.042032957,501.355895,REST,0
1771058887.045893908,498.781799,REST,0
1771058887.050371170,496.050628,REST,0
1771058887.054213047,493.514282,REST,0
1771058887.058818102,491.460632,REST,0
1771058887.062789917,490.080047,REST,0
1771058887.066744089,489.397399,REST,0
1771058887.070702076,489.281127,REST,0
1771058887.075172186,489.569488,REST,0
1771058887.079019070,490.181793,REST,0
1771058887.082875967,491.109283,REST,0
1771058887.087327957,492.330871,REST,0
1771058887.091290951,493.738922,REST,0
1771058887.095246077,495.144561,REST,0
1771058887.099214077,496.366760,REST,0
1771058887.103226900,497.300659,REST,0
1771058887.107305050,497.879669,REST,0
1771058887.111361027,498.006103,REST,0
1771058887.115493774,497.578979,REST,0
1771058887.119522095,496.623504,REST,0
1771058887.119581938,495.393615,REST,0
1771058887.124160051,494.314758,REST,0
1771058887.128079891,493.780883,REST,0
1771058887.132005930,493.953491,REST,0
1771058887.135950089,494.691802,REST,0
1771058887.140532970,495.625518,REST,0
1771058887.144421101,496.290252,REST,0
1771058887.148275852,496.269958,REST,0
1771058887.152828932,495.343719,REST,0
1771058887.156733990,493.598510,REST,0
1771058887.160570145,491.405731,REST,0
1771058887.165179968,489.239837,REST,0
1771058887.169137001,487.475341,REST,0
1771058887.173099995,486.304351,REST,0
1771058887.177077055,485.778015,REST,0
1771058887.181553841,485.880737,REST,0
1771058887.185403824,486.557373,REST,0
1771058887.189274788,487.687133,REST,0
1771058887.193346024,489.081207,REST,0
1771058887.197417021,490.548797,REST,0
1771058887.201560974,491.973754,REST,0
1771058887.205540180,493.353485,REST,0
1771058887.205601931,494.811096,REST,0
1771058887.210191011,496.551361,REST,0
1771058887.214061022,498.741210,REST,0
1771058887.217903137,501.389892,REST,0
1771058887.222447157,504.311279,REST,0
1771058887.226408958,507.186828,REST,0
1771058887.230376959,509.696777,REST,0
1771058887.234341860,511.635101,REST,0
1771058887.238820076,512.924865,REST,0
1771058887.242743015,513.550659,REST,0
1771058887.246623993,513.503112,REST,0
1771058887.251111984,512.793457,REST,0
1771058887.254972935,511.507049,REST,0
1771058887.258920908,509.825561,REST,0
1771058887.263509989,507.990783,REST,0
1771058887.267419815,506.244506,REST,0
1771058887.271291971,504.773284,REST,0
1771058887.275249004,503.658355,REST,0
1771058887.279262066,502.888397,REST,0
1771058887.283359051,502.476989,REST,0
1771058887.287497997,502.538482,REST,0
1771058887.291563034,503.178619,REST,0
1771058887.291625023,504.327148,REST,0
1771058887.296174049,505.717193,REST,0
1771058887.300078154,507.034545,REST,0
1771058887.303982019,508.111267,REST,0
1771058887.308559895,508.992675,REST,0
1771058887.312463760,509.802093,REST,0
1771058887.316325903,510.553192,REST,0
1771058887.320796967,511.135864,REST,0
1771058887.324716091,511.449645,REST,0
1771058887.328552008,511.481262,REST,0
1771058887.333125114,511.263092,REST,0
1771058887.337038994,510.801757,REST,0
1771058887.340964079,510.034759,REST,0
1771058887.345612049,508.833221,REST,0
1771058887.349465132,507.093109,REST,0
1771058887.353319883,504.862426,REST,0
1771058887.357130051,502.379638,REST,0
1771058887.361263037,499.997222,REST,0
1771058887.365326166,498.073333,REST,0
1771058887.369440079,496.891174,REST,0
1771058887.373568058,496.602111,REST,0
1771058887.377560139,497.180480,REST,0
1771058887.377622128,498.413574,REST,0
1771058887.382154942,499.939453,REST,0
1771058887.386014938,501.316741,REST,0
1771058887.389872074,502.152221,REST,0
1771058887.394414186,502.250274,REST,0
1771058887.398335934,501.671264,REST,0
1771058887.402282000,500.671234,REST,0
1771058887.406906128,499.600891,REST,0
1771058887.410853863,498.795196,REST,0
1771058887.414755106,498.455749,REST,0
1771058887.418627977,498.564666,REST,0
1771058887.423125982,498.855133,REST,0
1771058887.426923990,498.853576,REST,0
1771058887.430846930,498.033813,REST,0
1771058887.435380936,496.061553,REST,0
1771058887.439311028,492.969940,REST,0
1771058887.443159103,489.120666,REST,0
1771058887.447280169,485.005981,REST,0
1771058887.451308012,481.090087,REST,0
1771058887.455383062,477.787597,REST,0
1771058887.459482908,475.481628,REST,0
1771058887.459522009,474.461853,REST,0
1771058887.464121103,474.812774,REST,0
1771058887.468068123,476.384307,REST,0
1771058887.471956015,478.916625,REST,0
1771058887.475919008,482.194824,REST,0
1771058887.480527878,486.082550,REST,0
1771058887.484447002,490.417785,REST,0
1771058887.488300085,494.934753,REST,0
1771058887.492793083,499.365600,REST,0
1771058887.496711016,503.565429,REST,0
1771058887.500643015,507.371307,REST,0
1771058887.505246878,510.358337,REST,0
1771058887.509165049,511.942138,REST,0
1771058887.513097048,511.748657,REST,0
1771058887.517223835,509.839965,REST,0
1771058887.521087885,506.641174,REST,0
1771058887.525575876,502.661621,REST,0
1771058887.529171944,498.236694,REST,0
1771058887.533285141,493.574981,REST,0
1771058887.537413836,489.007232,REST,0
1771058887.541460037,485.033081,REST,0
1771058887.545558929,482.134155,REST,0
1771058887.545606852,480.615234,REST,0
1771058887.550154924,480.553771,REST,0
1771058887.554046869,481.804382,REST,0
1771058887.557904959,484.094085,REST,0
1771058887.562458038,487.183502,REST,0
1771058887.566394091,490.934906,REST,0
1771058887.570234776,495.235260,REST,0
1771058887.574201107,499.884094,REST,0
1771058887.578815937,504.570495,REST,0
1771058887.582775116,508.949584,REST,0
1771058887.586682796,512.765930,REST,0
1771058887.590545893,515.910400,REST,0
1771058887.595034838,518.335876,REST,0
1771058887.598971844,519.935119,REST,0
1771058887.602883101,520.547851,REST,0
1771058887.607423067,520.099304,REST,0
1771058887.611311197,518.718933,REST,0
1771058887.615179062,516.736389,REST,0
1771058887.619268179,514.545654,REST,0
1771058887.623326063,512.460693,REST,0
1771058887.627403975,510.687438,REST,0
1771058887.631542921,509.370605,REST,0
1771058887.631597042,508.605010,REST,0
1771058887.636206150,508.429199,REST,0
1771058887.640167952,508.810577,REST,0
1771058887.644126892,509.610107,REST,0
1771058887.648087978,510.585845,REST,0
1771058887.652044058,511.451141,REST,0
1771058887.656591177,511.960693,REST,0
1771058887.660444975,512.017272,REST,0
1771058887.664299965,511.726867,REST,0
1771058887.668874979,511.308807,REST,0
1771058887.672808886,510.951019,REST,0
1771058887.676629066,510.750213,REST,0
1771058887.681204081,510.751403,REST,0
1771058887.685160875,511.008056,REST,0
1771058887.689080000,511.591491,REST,0
1771058887.692933798,512.517089,REST,0
1771058887.697430134,513.640747,REST,0
1771058887.701210022,514.648803,REST,0
1771058887.705295801,515.176635,REST,0
1771058887.709378004,514.954589,REST,0
1771058887.713490963,513.888549,REST,0
1771058887.717540026,512.076171,REST,0
1771058887.717592001,509.756652,REST,0
1771058887.722127914,507.223358,REST,0
1771058887.725977182,504.776367,REST,0
1771058887.730384827,502.702758,REST,0
1771058887.734292984,501.226593,REST,0
1771058887.738211155,500.449127,REST,0
1771058887.742159128,500.311737,REST,0
1771058887.746753931,500.567535,REST,0
1771058887.750700951,500.802703,REST,0
1771058887.754650831,500.583831,REST,0
1771058887.759183884,499.664428,REST,0
1771058887.763055086,498.094909,REST,0
1771058887.766911030,496.180999,REST,0
1771058887.770859003,494.346740,REST,0
1771058887.775439978,492.965576,REST,0
1771058887.779354811,492.250091,REST,0
1771058887.783283949,492.262390,REST,0
1771058887.787210941,492.965362,REST,0
1771058887.791254997,494.225982,REST,0
1771058887.795341015,495.818206,REST,0
1771058887.799408913,497.460266,REST,0
1771058887.803565979,498.863830,REST,0
1771058887.803619146,499.805511,REST,0
1771058887.808228016,500.186126,REST,0
1771058887.812164068,500.017456,REST,0
1771058887.816087008,499.391632,REST,0
1771058887.820026875,498.503723,REST,0
1771058887.824592829,497.671020,REST,0
1771058887.828472137,497.272735,REST,0
1771058887.832329035,497.624938,REST,0
1771058887.836988926,498.855224,CLICK,5
1771058887.840459108,500.859985,CLICK,5
1771058887.844948053,503.368835,CLICK,5
1771058887.848810911,506.037292,CLICK,5
1771058887.852669001,508.489288,CLICK,5
1771058887.857157230,510.298309,CLICK,5
1771058887.861132145,511.008392,CLICK,5
1771058887.864991903,510.315277,CLICK,5
1771058887.869479895,508.286956,CLICK,5
1771058887.873184919,505.361480,CLICK,5
1771058887.877247095,502.127380,CLICK,5
1771058887.881350994,499.088562,CLICK,5
1771058887.885503054,496.511016,CLICK,5
1771058887.889523029,494.411407,CLICK,5
1771058887.889562845,492.685211,CLICK,5
1771058887.894120932,491.217437,CLICK,5
1771058887.897983074,489.908142,CLICK,5
1771058887.901840925,488.722564,CLICK,5
1771058887.906322002,487.742279,CLICK,5
1771058887.910176992,487.101989,CLICK,5
1771058887.914658070,486.880859,CLICK,5
1771058887.918516874,487.087524,CLICK,5
1771058887.922373772,487.705413,CLICK,5
1771058887.926927805,488.690032,CLICK,5
1771058887.930790901,489.946929,CLICK,5
1771058887.934646130,491.373962,CLICK,5
1771058887.939143896,492.932464,CLICK,5
1771058887.942996979,494.658203,CLICK,5
1771058887.947506905,496.596496,CLICK,5
1771058887.951359034,498.707916,CLICK,5
1771058887.955202103,500.831878,CLICK,5
1771058887.959149122,502.735687,CLICK,5
1771058887.963267088,504.173431,CLICK,5
1771058887.967340946,504.896850,CLICK,5
1771058887.971504211,504.690307,CLICK,5
1771058887.975517988,503.491943,CLICK,5
1771058887.975557804,501.523223,CLICK,5
1771058887.980058193,499.271667,CLICK,5
1771058887.983971119,497.279571,CLICK,5
1771058887.987922907,495.892211,CLICK,5
1771058887.992491961,495.152374,CLICK,5
1771058887.996402025,494.874237,CLICK,5
1771058888.000260115,494.769104,CLICK,5
1771058888.004821062,494.534912,CLICK,5
1771058888.008745909,493.923217,CLICK,5
1771058888.012678862,492.794769,CLICK,5
1771058888.016608000,491.165496,CLICK,5
1771058888.021198034,489.247589,CLICK,5
1771058888.025137901,487.432250,CLICK,5
1771058888.029167175,486.145355,CLICK,5
1771058888.033042908,485.655670,CLICK,5
1771058888.037533045,485.970367,CLICK,5
1771058888.041474104,486.859893,CLICK,5
1771058888.045233965,487.976287,CLICK,5
1771058888.049338102,488.991333,CLICK,5
1771058888.053413153,489.682952,CLICK,5
1771058888.057544947,489.951110,CLICK,5
1771058888.061591148,489.809631,CLICK,5
1771058888.061644077,489.386413,CLICK,5
1771058888.066149235,488.876037,CLICK,5
1771058888.070008039,488.420989,CLICK,5
1771058888.073945999,488.049865,CLICK,5
1771058888.078540087,487.732482,CLICK,5
1771058888.082497120,487.441436,CLICK,5
1771058888.086453915,487.166595,CLICK,5
1771058888.090395927,486.899200,CLICK,5
1771058888.094382048,486.591735,CLICK,5
1771058888.098919868,486.132537,CLICK,5
1771058888.102789164,485.397888,CLICK,5
1771058888.106694937,484.334106,CLICK,5
1771058888.111214161,482.996124,CLICK,5
1771058888.115142822,481.525421,CLICK,5
1771058888.119078875,480.100311,CLICK,5
1771058888.123625994,478.916473,CLICK,5
1771058888.127511024,478.194213,CLICK,5
1771058888.131255150,478.176055,CLICK,5
1771058888.135315895,479.067169,CLICK,5
1771058888.139422894,480.935913,CLICK,5
1771058888.143595934,483.670928,CLICK,5
1771058888.147579908,487.030273,CLICK,5
1771058888.147621155,490.688781,CLICK,5
1771058888.152204990,494.261657,CLICK,5
1771058888.156147003,497.386444,CLICK,5
1771058888.160090923,499.852111,CLICK,5
1771058888.164111853,501.678039,CLICK,5
1771058888.168613911,503.082336,CLICK,5
1771058888.172480106,504.352813,CLICK,5
1771058888.176396132,505.710693,CLICK,5
1771058888.180356026,507.249420,CLICK,5
1771058888.184948921,508.946014,CLICK,5
1771058888.188908100,510.713165,CLICK,5
1771058888.192867994,512.461730,CLICK,5
1771058888.196817875,514.129516,CLICK,5
1771058888.201334953,515.664245,CLICK,5
1771058888.205199957,517.000427,CLICK,5
1771058888.209061146,518.063903,CLICK,5
1771058888.213668108,518.806152,CLICK,5
1771058888.217257977,519.226684,CLICK,5
1771058888.221344948,519.342895,CLICK,5
1771058888.225441933,519.140502,CLICK,5
1771058888.229552031,518.574401,CLICK,5
1771058888.233598948,517.633789,CLICK,5
1771058888.233708143,516.383361,CLICK,5
1771058888.238090992,514.926086,CLICK,5
1771058888.241950035,513.354980,CLICK,5
1771058888.246485949,511.765441,CLICK,5
1771058888.250415087,510.317810,CLICK,5
1771058888.254362822,509.262145,CLICK,5
1771058888.258302927,508.848114,CLICK,5
1771058888.262883186,509.163360,CLICK,5
1771058888.266835928,510.066955,CLICK,5
1771058888.270705938,511.282592,CLICK,5
1771058888.274564028,512.527038,CLICK,5
1771058888.279108047,513.571716,CLICK,5
1771058888.283071041,514.239013,CLICK,5
1771058888.287521124,514.389709,CLICK,5
1771058888.291432858,513.955932,CLICK,5
1771058888.295336008,512.987182,CLICK,5
1771058888.299241066,511.633697,CLICK,5
1771058888.303263903,510.103057,CLICK,5
1771058888.307362080,508.651336,CLICK,5
1771058888.311403036,507.546173,CLICK,5
1771058888.315582037,506.968902,CLICK,5
1771058888.319600821,506.955963,CLICK,5
1771058888.319663048,507.439392,CLICK,5
1771058888.324247122,508.311492,CLICK,5
1771058888.328175068,509.424652,CLICK,5
1771058888.332098961,510.531219,CLICK,5
1771058888.335994959,511.289672,CLICK,5
1771058888.340492010,511.405700,CLICK,5
1771058888.344348907,510.776489,CLICK,5
1771058888.348855019,509.488891,CLICK,5
1771058888.352688789,507.702636,CLICK,5
1771058888.356626987,505.562225,CLICK,5
1771058888.361214876,503.239288,CLICK,5
1771058888.365126848,501.043304,CLICK,5
1771058888.369035006,499.407562,CLICK,5
1771058888.372887135,498.689727,CLICK,5
1771058888.377377033,498.961029,CLICK,5
1771058888.381283998,499.967346,CLICK,5
1771058888.385242224,501.286560,CLICK,5
1771058888.389285803,502.576110,CLICK,5
1771058888.393402815,503.720611,CLICK,5
1771058888.397452116,504.750854,CLICK,5
1771058888.401549101,505.665924,CLICK,5
1771058888.405612946,506.370971,CLICK,5
1771058888.405662060,506.760833,CLICK,5
1771058888.410159111,506.837097,CLICK,5
1771058888.414032936,506.770904,CLICK,5
1771058888.418008089,506.848693,CLICK,5
1771058888.422617197,507.325897,CLICK,5
1771058888.426578999,508.319030,CLICK,5
1771058888.430541992,509.785797,CLICK,5
1771058888.434502840,511.561309,CLICK,5
1771058888.438431025,513.440368,CLICK,5
1771058888.442914009,515.263061,CLICK,5
1771058888.446768045,516.908386,CLICK,5
1771058888.451373100,518.219238,CLICK,5
1771058888.455282927,518.996643,CLICK,5
1771058888.459208012,519.095886,CLICK,5
1771058888.463135004,518.506408,CLICK,5
1771058888.467706919,517.334289,CLICK,5
1771058888.471525192,515.729736,CLICK,5
1771058888.475267172,513.831909,CLICK,5
1771058888.479351044,511.749633,CLICK,5
1771058888.483489990,509.552581,CLICK,5
1771058888.487581968,507.268463,CLICK,5
1771058888.491636038,504.907806,CLICK,5
1771058888.491696835,502.498321,CLICK,5
1771058888.496327877,500.086456,CLICK,5
1771058888.500291109,497.693695,CLICK,5
1771058888.504256010,495.253479,CLICK,5
1771058888.508147955,492.603088,CLICK,5
1771058888.512645960,489.598297,CLICK,5
1771058888.516458035,486.263458,CLICK,5
1771058888.520405054,482.829711,CLICK,5
1771058888.525017023,479.666656,CLICK,5
1771058888.528980017,477.182525,CLICK,5
1771058888.532914877,475.717987,CLICK,5
1771058888.536869049,475.471557,CLICK,5
1771058888.541423082,476.492828,CLICK,5
1771058888.545268059,478.688140,CLICK,5
1771058888.549113035,481.798583,CLICK,5
1771058888.553519011,485.401184,CLICK,5
1771058888.557422161,488.975463,CLICK,5
1771058888.561317205,492.018890,CLICK,5
1771058888.565402031,494.163208,CLICK,5
1771058888.569635153,495.230682,CLICK,5
1771058888.573585987,495.221069,CLICK,5
1771058888.577604055,494.294982,CLICK,5
1771058888.577646017,492.733551,CLICK,5
1771058888.582137108,490.828582,CLICK,5
1771058888.586033821,488.787506,CLICK,5
1771058888.589998007,486.754272,CLICK,5
1771058888.594614983,484.878753,CLICK,5
1771058888.598572969,483.332489,CLICK,5
1771058888.602533817,482.257324,CLICK,5
1771058888.606490135,481.691650,CLICK,5
1771058888.611047029,481.563781,CLICK,5
1771058888.614899874,481.774719,CLICK,5
1771058888.618748903,482.277343,CLICK,5
1771058888.623378038,483.053924,CLICK,5
1771058888.627280951,484.038360,CLICK,5
1771058888.631207943,485.080932,CLICK,5
1771058888.635135889,485.979827,CLICK,5
1771058888.639672995,486.521667,CLICK,5
1771058888.643195868,486.516540,CLICK,5
1771058888.647269011,485.861572,CLICK,5
1771058888.651360035,484.614807,CLICK,5
1771058888.655567169,483.026702,CLICK,5
1771058888.659600973,481.515289,CLICK,5
1771058888.659649134,480.574462,CLICK,5
1771058888.664242983,480.608184,CLICK,5
1771058888.668167830,481.793182,CLICK,5
1771058888.672078133,484.028533,CLICK,5
1771058888.676000118,486.944885,CLICK,5
1771058888.680514097,489.981964,CLICK,5
1771058888.684371948,492.562530,CLICK,5
1771058888.688287973,494.291137,CLICK,5
1771058888.692869902,495.068878,CLICK,5
1771058888.696820021,495.077484,CLICK,5
1771058888.700788021,494.626983,CLICK,5
1771058888.704733849,494.012359,CLICK,5
1771058888.709322929,493.485961,CLICK,5
1771058888.713207006,493.266876,CLICK,5
1771058888.717062950,493.494537,CLICK,5
1771058888.721553802,494.163818,CLICK,5
1771058888.725506067,495.117767,CLICK,5
1771058888.729242086,496.119842,CLICK,5
1771058888.733339787,497.006591,CLICK,5
1771058888.737483978,497.817657,CLICK,5
1771058888.741596937,498.796417,CLICK,5
1771058888.745675087,500.260772,CLICK,5
1771058888.745746851,502.406311,CLICK,5
1771058888.750237942,505.132110,CLICK,5
1771058888.754076958,508.020263,CLICK,5
1771058888.757965088,510.533660,CLICK,5
1771058888.762484074,512.265991,CLICK,5
1771058888.766357899,513.046997,CLICK,5
1771058888.770164967,512.916503,CLICK,5
1771058888.774647951,512.069824,CLICK,5
1771058888.778493881,510.784851,CLICK,5
1771058888.782974005,509.354919,CLICK,5
1771058888.786844969,508.064788,CLICK,5
1771058888.790703058,507.146453,CLICK,5
1771058888.795253038,506.693267,CLICK,5
1771058888.799149990,506.617492,CLICK,5
1771058888.802996874,506.681793,CLICK,5
1771058888.807526827,506.596405,CLICK,5
1771058888.811433077,506.195007,CLICK,5
1771058888.815227985,505.583404,CLICK,5
1771058888.819319963,505.095214,CLICK,5
1771058888.823396206,505.093658,CLICK,5
1771058888.827578068,505.810089,CLICK,5
1771058888.831582069,507.292480,CLICK,5
1771058888.831633806,509.433258,CLICK,5
1771058888.836256981,512.034912,CLICK,5
1771058888.840214968,514.879211,CLICK,5
1771058888.844179869,517.750244,CLICK,5
1771058888.848056078,520.421325,CLICK,5
1771058888.852531910,522.667602,CLICK,5
1771058888.856373072,524.314025,CLICK,5
1771058888.860244036,525.282165,CLICK,5
1771058888.864775896,525.600280,CLICK,5
1771058888.868676186,525.369201,CLICK,5
1771058888.872613907,524.697265,CLICK,5
1771058888.877202988,523.660949,CLICK,5
1771058888.881167173,522.305969,CLICK,5
1771058888.885025978,520.650024,CLICK,5
1771058888.889503002,518.690429,CLICK,5
1771058888.893301010,516.452026,CLICK,5
1771058888.897207022,514.029418,CLICK,5
1771058888.901283979,511.565551,CLICK,5
1771058888.905392885,509.213500,CLICK,5
1771058888.909451962,507.124389,CLICK,5
1771058888.913576841,505.443450,CLICK,5
1771058888.917640924,504.300384,CLICK,5
1771058888.917681932,503.786132,CLICK,5
1771058888.922076941,503.915649,CLICK,5
1771058888.925929070,504.608459,CLICK,5
1771058888.930495977,505.680328,CLICK,5
1771058888.934431076,506.825866,CLICK,5
1771058888.938354969,507.656463,CLICK,5
1771058888.942284107,507.835418,CLICK,5
1771058888.946902990,507.232086,CLICK,5
1771058888.950807095,505.987030,CLICK,5
1771058888.954678059,504.430633,CLICK,5
1771058888.958538055,502.890167,CLICK,5
1771058888.963001013,501.541290,CLICK,5
1771058888.966958046,500.406402,CLICK,5
1771058888.970849037,499.426818,CLICK,5
1771058888.975383997,498.505004,CLICK,5
1771058888.979202032,497.499328,CLICK,5
1771058888.983795881,496.203857,CLICK,5
1771058888.987241030,494.359283,CLICK,5
1771058888.991352081,491.757324,CLICK,5
1771058888.995450020,488.412506,CLICK,5
1771058888.999570847,484.631652,CLICK,5
1771058889.003654957,480.883697,CLICK,5
1771058889.003708839,477.594757,CLICK,5
1771058889.008287907,475.026214,CLICK,5
1771058889.012229919,473.262969,CLICK,5
1771058889.016192913,472.280029,CLICK,5
1771058889.020076036,472.033142,CLICK,5
1771058889.024567127,472.479125,CLICK,5
1771058889.028483152,473.512695,CLICK,5
1771058889.032421112,474.931823,CLICK,5
1771058889.037029028,476.493377,CLICK,5
1771058889.040935993,478.007080,CLICK,5
1771058889.044842005,479.399627,CLICK,5
1771058889.048740149,480.700012,CLICK,5
1771058889.053251982,481.946350,CLICK,5
1771058889.057101965,483.119445,CLICK,5
1771058889.060950994,484.167388,CLICK,5
1771058889.065550089,485.065460,CLICK,5
1771058889.069504023,485.850524,CLICK,5
1771058889.073319912,486.619262,CLICK,5
1771058889.077373028,487.505096,CLICK,5
1771058889.081474066,488.669372,CLICK,5
1771058889.085512877,490.297027,CLICK,5
1771058889.089590073,492.533752,CLICK,5
1771058889.089633942,495.421264,CLICK,5
1771058889.094125986,498.904510,CLICK,5
1771058889.098050117,502.857574,CLICK,5
1771058889.101981878,507.092468,CLICK,5
1771058889.106585026,511.369873,CLICK,5
1771058889.110512018,515.388122,CLICK,5
1771058889.114437819,518.782714,CLICK,5
1771058889.118921041,521.224487,CLICK,5
1771058889.122779846,522.572326,CLICK,5
1771058889.126591921,522.943237,CLICK,5
1771058889.131106138,522.644775,CLICK,5
1771058889.135006905,522.017395,CLICK,5
1771058889.138911963,521.287475,CLICK,5
1771058889.143562078,520.521362,CLICK,5
1771058889.147488117,519.672729,CLICK,5
1771058889.151407003,518.669555,CLICK,5
1771058889.155290842,517.484436,CLICK,5
1771058889.159238815,516.132873,CLICK,5
1771058889.163357019,514.615539,CLICK,5
1771058889.167469025,512.892578,CLICK,5
1771058889.171575069,510.928070,CLICK,5
1771058889.175661087,508.765380,CLICK,5
1771058889.175714016,506.574951,CLICK,5
1771058889.180251837,504.600982,CLICK,5
1771058889.184155941,502.987091,CLICK,5
1771058889.188054085,501.632080,CLICK,5
1771058889.192546129,500.263061,CLICK,5
1771058889.196389198,498.660186,CLICK,5
1771058889.200325012,496.796813,CLICK,5
1771058889.204872847,494.820892,CLICK,5
1771058889.208832979,492.964843,CLICK,5
1771058889.212790966,491.450592,CLICK,5
1771058889.216753006,490.423706,CLICK,5
1771058889.220726013,489.929504,CLICK,5
1771058889.225227118,489.916381,CLICK,5
1771058889.229081154,490.253845,CLICK,5
1771058889.233654976,490.766204,CLICK,5
1771058889.237590075,491.286254,CLICK,5
1771058889.241492033,491.709045,CLICK,5
1771058889.245317221,492.015289,CLICK,5
1771058889.249433041,492.270599,CLICK,5
1771058889.253562212,492.599609,CLICK,5
1771058889.257545948,493.105651,CLICK,5
1771058889.261605978,493.790985,CLICK,5
1771058889.261645079,494.567260,CLICK,5
1771058889.266196966,495.309265,CLICK,5
1771058889.270021915,495.865478,CLICK,5
1771058889.274618149,496.054199,CLICK,5
1771058889.278543949,495.710693,CLICK,5
1771058889.282471895,494.791046,CLICK,5
1771058889.286398888,493.470031,CLICK,5
1771058889.290963888,492.116668,CLICK,5
1771058889.294825077,491.111724,CLICK,5
1771058889.298680067,490.657592,CLICK,5
1771058889.303283930,490.743499,CLICK,5
1771058889.307259798,491.235290,CLICK,5
1771058889.311219931,491.981781,CLICK,5
1771058889.315193176,492.899414,CLICK,5
1771058889.319154978,494.009185,CLICK,5
1771058889.323113918,495.409576,CLICK,5
1771058889.327610970,497.224670,CLICK,5
1771058889.331279755,499.546203,CLICK,5
1771058889.335409880,502.365692,CLICK,5
1771058889.339568138,505.545104,CLICK,5
1771058889.343600035,508.864379,CLICK,5
1771058889.347668886,512.085327,CLICK,5
1771058889.347729921,514.969238,CLICK,5
1771058889.352315903,517.273132,CLICK,5
1771058889.356241941,518.803161,CLICK,5
1771058889.360110044,519.544982,CLICK,5
1771058889.364594936,519.747680,CLICK,5
1771058889.368451118,519.831420,CLICK,5
1771058889.372415066,520.170104,CLICK,5
