Timestamp_Unix,Signal_mV,Intent_Label,Label_Class
1770979545.931244135,506.548431,REST,0
1770979545.935887814,505.553619,REST,0
1770979545.939848900,504.326934,REST,0
1770979545.943813801,502.980499,REST,0
1770979545.947736025,501.721923,REST,0
1770979545.951647997,500.727264,REST,0
1770979545.956209898,500.069732,REST,0
1770979545.960049868,499.729522,REST,0
1770979545.963887215,499.653350,REST,0
1770979545.968432188,499.811309,REST,0
1770979545.972373962,500.168518,REST,0
1770979545.976317883,500.622924,REST,0
1770979545.980444908,501.047424,REST,0
1770979545.985022068,501.387634,REST,0
1770979545.988957882,501.660186,REST,0
1770979545.992529869,501.859710,REST,0
1770979545.996624947,501.890258,REST,0
1770979546.000684977,501.603576,REST,0
1770979546.004849911,500.919219,REST,0
1770979546.008966923,499.868408,REST,0
1770979546.009028196,498.512176,REST,0
1770979546.013545990,496.859710,REST,0
1770979546.017354012,494.875976,REST,0
1770979546.021288872,492.563079,REST,0
1770979546.025690079,490.040649,REST,0
1770979546.029530048,487.510345,REST,0
1770979546.033977032,485.124816,REST,0
1770979546.037888050,482.948791,REST,0
1770979546.041770935,481.026519,REST,0
1770979546.046329021,479.393371,REST,0
1770979546.050269842,478.043518,REST,0
1770979546.054205894,476.947113,REST,0
1770979546.058224201,476.086273,REST,0
1770979546.062706947,475.468597,REST,0
1770979546.066546917,475.146392,REST,0
1770979546.070458889,475.203277,REST,0
1770979546.074458838,475.671875,REST,0
1770979546.078582048,476.496307,REST,0
1770979546.082710981,477.599578,REST,0
1770979546.086800814,478.947174,REST,0
1770979546.090839148,480.520812,REST,0
1770979546.090888023,482.271728,REST,0
1770979546.095373154,484.088439,REST,0
1770979546.099211931,485.782897,REST,0
1770979546.103801012,487.148895,REST,0
1770979546.107748032,488.084350,REST,0
1770979546.111673117,488.644989,REST,0
1770979546.115631104,488.984771,REST,0
1770979546.120227098,489.291076,REST,0
1770979546.124132156,489.743194,REST,0
1770979546.128046036,490.462493,REST,0
1770979546.131885052,491.494842,REST,0
1770979546.136363983,492.862091,REST,0
1770979546.140252829,494.582855,REST,0
1770979546.144783974,496.599182,REST,0
1770979546.148633003,498.706024,REST,0
1770979546.152574062,500.583160,REST,0
